user_id,recovery_st_date,last_announcement,last_recovery_daysago
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
168,2011-08-31,2016-02-24 12:32:28,2555
450,2012-10-03,2013-04-01 11:11:23,180
450,2012-10-03,2013-04-01 11:11:23,180
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
412,2012-11-30,2014-08-22 14:05:25,630
27,2015-04-26,2015-05-24 05:06:11,28
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
307,2016-01-22,2019-01-21 01:59:46,1095
418,2015-07-08,2015-07-29 21:11:20,21
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
119,2014-07-27,2015-10-17 12:35:00,540
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
121,2014-11-16,2017-06-06 05:29:00,912
297,2013-06-24,2015-04-15 07:31:35,660
297,2013-06-24,2015-04-15 07:31:35,660
297,2013-06-24,2015-04-15 07:31:35,660
428,2016-09-17,2017-09-17 17:30:04,365
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
162,2015-03-01,2019-02-28 15:43:05,1460
132,2014-09-06,2015-06-17 00:25:32,300
132,2014-09-06,2015-06-17 00:25:32,300
132,2014-09-06,2015-06-17 00:25:32,300
163,2018-04-11,2018-08-24 20:20:49,135
398,2014-04-24,2015-10-16 18:35:10,540
398,2014-04-24,2015-10-16 18:35:10,540
398,2014-04-24,2015-10-16 18:35:10,540
398,2014-04-24,2015-10-16 18:35:10,540
398,2014-04-24,2015-10-16 18:35:10,540
398,2014-04-24,2015-10-16 18:35:10,540
442,2013-09-26,2015-09-26 03:01:37,730
250,2019-01-17,2019-02-06 23:41:52,20
388,2018-01-20,2018-05-20 16:00:31,120
388,2018-01-20,2018-05-20 16:00:31,120
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
79,2016-01-02,2017-01-01 01:03:17,365
301,2016-12-22,2018-07-18 02:06:19,573
301,2016-12-22,2018-07-18 02:06:19,573
301,2016-12-22,2018-07-18 02:06:19,573
301,2016-12-22,2018-07-18 02:06:19,573
424,2016-05-16,2016-06-15 09:31:54,30
424,2016-05-16,2016-06-15 09:31:54,30
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
19,2016-01-15,2017-12-02 18:28:40,730
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
306,2012-10-28,2018-10-27 05:09:17,2190
24,2017-01-25,2017-12-21 21:00:13,330
24,2017-01-25,2017-12-21 21:00:13,330
24,2017-01-25,2017-12-21 21:00:13,330
24,2017-01-25,2017-12-21 21:00:13,330
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
315,2017-02-13,2018-02-03 15:43:22,365
158,2016-09-13,2017-05-11 00:36:07,240
97,2017-05-17,2017-06-04 14:56:18,18
262,2017-03-26,2017-09-22 00:20:11,180
262,2017-03-26,2017-09-22 00:20:11,180
262,2017-03-26,2017-09-22 00:20:11,180
262,2017-03-26,2017-09-22 00:20:11,180
262,2017-03-26,2017-09-22 00:20:11,180
401,2017-02-25,2017-07-04 13:49:30,129
308,2016-12-28,2017-08-25 19:16:45,240
308,2016-12-28,2017-08-25 19:16:45,240
10,2016-12-18,2017-12-18 16:09:13,365
10,2016-12-18,2017-12-18 16:09:13,365
10,2016-12-18,2017-12-18 16:09:13,365
10,2016-12-18,2017-12-18 16:09:13,365
10,2016-12-18,2017-12-18 16:09:13,365
106,2019-04-19,2019-04-25 20:10:56,6
319,2017-06-12,2018-10-05 19:14:42,480
319,2017-06-12,2018-10-05 19:14:42,480
319,2017-06-12,2018-10-05 19:14:42,480
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
425,2017-10-03,2019-06-21 03:39:44,600
136,2017-05-16,2018-08-02 18:19:48,365
136,2017-05-16,2018-08-02 18:19:48,365
136,2017-05-16,2018-08-02 18:19:48,365
136,2017-05-16,2018-08-02 18:19:48,365
136,2017-05-16,2018-08-02 18:19:48,365
185,2017-09-19,2018-09-19 03:00:37,365
185,2017-09-19,2018-09-19 03:00:37,365
185,2017-09-19,2018-09-19 03:00:37,365
219,2017-09-15,2018-08-19 21:32:28,330
219,2017-09-15,2018-08-19 21:32:28,330
219,2017-09-15,2018-08-19 21:32:28,330
219,2017-09-15,2018-08-19 21:32:28,330
219,2017-09-15,2018-08-19 21:32:28,330
318,2017-07-26,2018-02-21 03:11:02,210
318,2017-07-26,2018-02-21 03:11:02,210
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
61,2018-02-21,2019-05-15 02:18:29,365
9,2017-12-28,2019-06-21 14:36:16,540
9,2017-12-28,2019-06-21 14:36:16,540
9,2017-12-28,2019-06-21 14:36:16,540
9,2017-12-28,2019-06-21 14:36:16,540
9,2017-12-28,2019-06-21 14:36:16,540
28,2018-03-12,2018-04-11 04:35:56,30
28,2018-03-12,2018-04-11 04:35:56,30
320,2018-03-31,2018-04-30 03:20:58,30
320,2018-03-31,2018-04-30 03:20:58,30
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
322,2017-10-27,2019-05-19 12:46:45,730
376,2015-05-31,2018-05-30 20:24:56,1095
423,2016-12-22,2018-07-15 18:26:20,570
423,2016-12-22,2018-07-15 18:26:20,570
423,2016-12-22,2018-07-15 18:26:20,570
324,2017-09-27,2018-06-24 17:10:32,270
324,2017-09-27,2018-06-24 17:10:32,270
198,2018-03-19,2018-11-24 20:48:20,250
198,2018-03-19,2018-11-24 20:48:20,250
198,2018-03-19,2018-11-24 20:48:20,250
198,2018-03-19,2018-11-24 20:48:20,250
198,2018-03-19,2018-11-24 20:48:20,250
198,2018-03-19,2018-11-24 20:48:20,250
317,2018-06-30,2018-11-23 05:02:50,120
317,2018-06-30,2018-11-23 05:02:50,120
317,2018-06-30,2018-11-23 05:02:50,120
317,2018-06-30,2018-11-23 05:02:50,120
317,2018-06-30,2018-11-23 05:02:50,120
356,2018-09-26,2018-12-31 19:45:58,96
356,2018-09-26,2018-12-31 19:45:58,96
356,2018-09-26,2018-12-31 19:45:58,96
356,2018-09-26,2018-12-31 19:45:58,96
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
164,2018-02-03,2019-05-20 19:13:24,480
35,2018-10-22,2018-11-27 13:24:49,36
35,2018-10-22,2018-11-27 13:24:49,36
393,2017-11-26,2018-11-26 23:03:27,365
393,2017-11-26,2018-11-26 23:03:27,365
231,2018-10-17,2018-11-16 16:00:11,30
231,2018-10-17,2018-11-16 16:00:11,30
146,2018-05-02,2019-01-27 14:50:29,270
146,2018-05-02,2019-01-27 14:50:29,270
146,2018-05-02,2019-01-27 14:50:29,270
146,2018-05-02,2019-01-27 14:50:29,270
40,2018-11-10,2018-12-30 11:44:12,50
40,2018-11-10,2018-12-30 11:44:12,50
86,2018-12-02,2019-02-20 08:55:06,80
86,2018-12-02,2019-02-20 08:55:06,80
386,2018-12-24,2019-01-01 04:45:18,8
243,2018-12-20,2019-01-19 23:32:32,30
243,2018-12-20,2019-01-19 23:32:32,30
241,2019-01-07,2019-01-17 18:36:53,10
312,2019-04-25,2019-04-29 18:04:30,4
360,2018-07-31,2019-05-17 14:16:18,365
360,2018-07-31,2019-05-17 14:16:18,365
360,2018-07-31,2019-05-17 14:16:18,365
360,2018-07-31,2019-05-17 14:16:18,365
360,2018-07-31,2019-05-17 14:16:18,365
346,2019-04-28,2019-05-07 03:32:37,9
88,2018-06-07,2019-06-07 16:40:05,365
88,2018-06-07,2019-06-07 16:40:05,365
88,2018-06-07,2019-06-07 16:40:05,365
140,2018-12-07,2019-06-05 17:24:54,180
154,2018-06-04,2019-03-01 14:06:51,270
49,2018-03-07,2019-03-07 14:30:25,365
336,2017-10-10,2019-04-03 09:08:13,540
336,2017-10-10,2019-04-03 09:08:13,540
203,2019-03-09,2019-04-08 09:59:36,30
203,2019-03-09,2019-04-08 09:59:36,30
195,2018-06-14,2019-04-10 17:30:02,300
141,2018-04-13,2019-04-13 00:58:12,365
190,2019-03-02,2019-04-16 04:49:31,45
212,2018-07-26,2019-04-22 00:22:36,270
426,2019-06-02,2019-06-06 20:30:28,4
84,2019-02-25,2019-06-25 18:21:46,120
84,2019-02-25,2019-06-25 18:21:46,120
245,2018-12-27,2019-06-25 23:49:07,180
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
215,2014-12-30,2016-03-29 23:36:10,365
39,2018-12-24,2019-04-23 01:43:37,120
39,2018-12-24,2019-04-23 01:43:37,120
39,2018-12-24,2019-04-23 01:43:37,120
